season,round,circuitId,driverId,constructorId,grid,qual_position,podium
2022,1,bahrain,leclerc,ferrari,1,1.0,1
2022,1,bahrain,sainz,ferrari,3,3.0,1
2022,1,bahrain,hamilton,mercedes,5,5.0,1
2022,1,bahrain,russell,mercedes,9,9.0,0
2022,1,bahrain,kevin_magnussen,haas,7,7.0,0
2022,1,bahrain,bottas,alfa,6,6.0,0
2022,1,bahrain,ocon,alpine,11,11.0,0
2022,1,bahrain,tsunoda,alphatauri,16,16.0,0
2022,1,bahrain,alonso,alpine,8,8.0,0
2022,1,bahrain,zhou,alfa,15,15.0,0
2022,1,bahrain,mick_schumacher,haas,12,12.0,0
2022,1,bahrain,stroll,aston_martin,19,19.0,0
2022,1,bahrain,albon,williams,14,14.0,0
2022,1,bahrain,ricciardo,mclaren,18,18.0,0
2022,1,bahrain,norris,mclaren,13,13.0,0
2022,1,bahrain,latifi,williams,20,20.0,0
2022,1,bahrain,hulkenberg,aston_martin,17,17.0,0
2022,1,bahrain,perez,red_bull,4,4.0,0
2022,1,bahrain,max_verstappen,red_bull,2,2.0,0
2022,1,bahrain,gasly,alphatauri,10,10.0,0
2022,2,jeddah,max_verstappen,red_bull,4,4.0,1
2022,2,jeddah,leclerc,ferrari,2,2.0,1
2022,2,jeddah,sainz,ferrari,3,3.0,1
2022,2,jeddah,perez,red_bull,1,1.0,0
2022,2,jeddah,russell,mercedes,6,6.0,0
2022,2,jeddah,ocon,alpine,5,5.0,0
2022,2,jeddah,norris,mclaren,11,11.0,0
2022,2,jeddah,gasly,alphatauri,9,9.0,0
2022,2,jeddah,kevin_magnussen,haas,10,10.0,0
2022,2,jeddah,hamilton,mercedes,15,16.0,0
2022,2,jeddah,zhou,alfa,12,13.0,0
2022,2,jeddah,hulkenberg,aston_martin,17,18.0,0
2022,2,jeddah,stroll,aston_martin,13,15.0,0
2022,2,jeddah,albon,williams,16,17.0,0
2022,2,jeddah,bottas,alfa,8,8.0,0
2022,2,jeddah,alonso,alpine,7,7.0,0
2022,2,jeddah,ricciardo,mclaren,14,12.0,0
2022,2,jeddah,latifi,williams,18,19.0,0
2022,2,jeddah,tsunoda,alphatauri,19,20.0,0
2022,3,albert_park,leclerc,ferrari,1,1.0,1
2022,3,albert_park,perez,red_bull,3,3.0,1
2022,3,albert_park,russell,mercedes,6,6.0,1
2022,3,albert_park,hamilton,mercedes,5,5.0,0
2022,3,albert_park,norris,mclaren,4,4.0,0
2022,3,albert_park,ricciardo,mclaren,7,7.0,0
2022,3,albert_park,ocon,alpine,8,8.0,0
2022,3,albert_park,bottas,alfa,12,12.0,0
2022,3,albert_park,gasly,alphatauri,11,11.0,0
2022,3,albert_park,albon,williams,20,16.0,0
2022,3,albert_park,zhou,alfa,14,14.0,0
2022,3,albert_park,stroll,aston_martin,19,20.0,0
2022,3,albert_park,mick_schumacher,haas,15,15.0,0
2022,3,albert_park,kevin_magnussen,haas,16,17.0,0
2022,3,albert_park,tsunoda,alphatauri,13,13.0,0
2022,3,albert_park,latifi,williams,18,19.0,0
2022,3,albert_park,alonso,alpine,10,10.0,0
2022,3,albert_park,max_verstappen,red_bull,2,2.0,0
2022,3,albert_park,vettel,aston_martin,17,18.0,0
2022,3,albert_park,sainz,ferrari,9,9.0,0
2022,4,imola,max_verstappen,red_bull,1,1.0,1
2022,4,imola,perez,red_bull,3,7.0,1
2022,4,imola,norris,mclaren,5,3.0,1
2022,4,imola,russell,mercedes,11,11.0,0
2022,4,imola,bottas,alfa,7,8.0,0
2022,4,imola,leclerc,ferrari,2,2.0,0
2022,4,imola,tsunoda,alphatauri,12,16.0,0
2022,4,imola,vettel,aston_martin,13,9.0,0
2022,4,imola,kevin_magnussen,haas,8,4.0,0
2022,4,imola,stroll,aston_martin,15,15.0,0
2022,4,imola,albon,williams,18,20.0,0
2022,4,imola,gasly,alphatauri,17,17.0,0
2022,4,imola,hamilton,mercedes,14,13.0,0
2022,4,imola,ocon,alpine,16,19.0,0
2022,4,imola,latifi,williams,19,18.0,0
2022,4,imola,mick_schumacher,haas,10,12.0,0
2022,4,imola,ricciardo,mclaren,6,6.0,0
2022,4,imola,alonso,alpine,9,5.0,0
2022,4,imola,sainz,ferrari,4,10.0,0
2022,5,miami,max_verstappen,red_bull,3,3.0,1
2022,5,miami,leclerc,ferrari,1,1.0,1
2022,5,miami,sainz,ferrari,2,2.0,1
2022,5,miami,perez,red_bull,4,4.0,0
2022,5,miami,russell,mercedes,12,12.0,0
2022,5,miami,hamilton,mercedes,6,6.0,0
2022,5,miami,bottas,alfa,5,5.0,0
2022,5,miami,ocon,alpine,20,20.0,0
2022,5,miami,albon,williams,18,18.0,0
2022,5,miami,alonso,alpine,11,11.0,0
2022,5,miami,tsunoda,alphatauri,9,9.0,0
2022,5,miami,ricciardo,mclaren,14,14.0,0
2022,5,miami,latifi,williams,19,19.0,0
2022,5,miami,mick_schumacher,haas,15,15.0,0
2022,5,miami,kevin_magnussen,haas,16,16.0,0
2022,5,miami,gasly,alphatauri,7,7.0,0
2022,5,miami,norris,mclaren,8,8.0,0
2022,5,miami,zhou,alfa,17,17.0,0
2022,6,catalunya,max_verstappen,red_bull,2,2.0,1
2022,6,catalunya,perez,red_bull,5,5.0,1
2022,6,catalunya,russell,mercedes,4,4.0,1
2022,6,catalunya,sainz,ferrari,3,3.0,0
2022,6,catalunya,hamilton,mercedes,6,6.0,0
2022,6,catalunya,bottas,alfa,7,7.0,0
2022,6,catalunya,ocon,alpine,12,12.0,0
2022,6,catalunya,norris,mclaren,11,11.0,0
2022,6,catalunya,alonso,alpine,20,17.0,0
2022,6,catalunya,tsunoda,alphatauri,13,13.0,0
2022,6,catalunya,vettel,aston_martin,16,16.0,0
2022,6,catalunya,ricciardo,mclaren,9,9.0,0
2022,6,catalunya,gasly,alphatauri,14,14.0,0
2022,6,catalunya,mick_schumacher,haas,10,10.0,0
2022,6,catalunya,stroll,aston_martin,17,18.0,0
2022,6,catalunya,latifi,williams,19,20.0,0
2022,6,catalunya,kevin_magnussen,haas,8,8.0,0
2022,6,catalunya,albon,williams,18,19.0,0
2022,6,catalunya,zhou,alfa,15,15.0,0
2022,6,catalunya,leclerc,ferrari,1,1.0,0
2022,7,monaco,perez,red_bull,3,3.0,1
2022,7,monaco,sainz,ferrari,2,2.0,1
2022,7,monaco,max_verstappen,red_bull,4,4.0,1
2022,7,monaco,leclerc,ferrari,1,1.0,0
2022,7,monaco,russell,mercedes,6,6.0,0
2022,7,monaco,norris,mclaren,5,5.0,0
2022,7,monaco,alonso,alpine,7,7.0,0
2022,7,monaco,hamilton,mercedes,8,8.0,0
2022,7,monaco,bottas,alfa,12,12.0,0
2022,7,monaco,vettel,aston_martin,9,9.0,0
2022,7,monaco,gasly,alphatauri,17,17.0,0
2022,7,monaco,ocon,alpine,10,10.0,0
2022,7,monaco,ricciardo,mclaren,14,14.0,0
2022,7,monaco,stroll,aston_martin,18,18.0,0
2022,7,monaco,latifi,williams,19,19.0,0
2022,7,monaco,zhou,alfa,20,20.0,0
2022,7,monaco,tsunoda,alphatauri,11,11.0,0
2022,7,monaco,albon,williams,16,16.0,0
2022,7,monaco,mick_schumacher,haas,15,15.0,0
2022,7,monaco,kevin_magnussen,haas,13,13.0,0
2022,8,baku,max_verstappen,red_bull,3,3.0,1
2022,8,baku,perez,red_bull,2,2.0,1
2022,8,baku,russell,mercedes,5,5.0,1
2022,8,baku,hamilton,mercedes,7,7.0,0
2022,8,baku,gasly,alphatauri,6,6.0,0
2022,8,baku,vettel,aston_martin,9,9.0,0
2022,8,baku,alonso,alpine,10,10.0,0
2022,8,baku,ricciardo,mclaren,12,12.0,0
2022,8,baku,norris,mclaren,11,11.0,0
2022,8,baku,ocon,alpine,13,13.0,0
2022,8,baku,bottas,alfa,15,15.0,0
2022,8,baku,albon,williams,17,17.0,0
2022,8,baku,tsunoda,alphatauri,8,8.0,0
2022,8,baku,mick_schumacher,haas,20,20.0,0
2022,8,baku,latifi,williams,18,18.0,0
2022,8,baku,stroll,aston_martin,19,19.0,0
2022,8,baku,kevin_magnussen,haas,16,16.0,0
2022,8,baku,zhou,alfa,14,14.0,0
2022,8,baku,leclerc,ferrari,1,1.0,0
2022,8,baku,sainz,ferrari,4,4.0,0
2022,9,villeneuve,max_verstappen,red_bull,1,1.0,1
2022,9,villeneuve,sainz,ferrari,3,3.0,1
2022,9,villeneuve,hamilton,mercedes,4,4.0,1
2022,9,villeneuve,russell,mercedes,8,8.0,0
2022,9,villeneuve,leclerc,ferrari,19,15.0,0
2022,9,villeneuve,ocon,alpine,7,7.0,0
2022,9,villeneuve,bottas,alfa,11,11.0,0
2022,9,villeneuve,zhou,alfa,10,10.0,0
2022,9,villeneuve,alonso,alpine,2,2.0,0
2022,9,villeneuve,stroll,aston_martin,17,18.0,0
2022,9,villeneuve,ricciardo,mclaren,9,9.0,0
2022,9,villeneuve,vettel,aston_martin,16,17.0,0
2022,9,villeneuve,albon,williams,12,12.0,0
2022,9,villeneuve,gasly,alphatauri,15,16.0,0
2022,9,villeneuve,norris,mclaren,14,14.0,0
2022,9,villeneuve,latifi,williams,18,19.0,0
2022,9,villeneuve,kevin_magnussen,haas,5,5.0,0
2022,9,villeneuve,tsunoda,alphatauri,20,20.0,0
2022,9,villeneuve,mick_schumacher,haas,6,6.0,0
2022,9,villeneuve,perez,red_bull,13,13.0,0
2022,10,silverstone,sainz,ferrari,1,1.0,1
2022,10,silverstone,perez,red_bull,4,4.0,1
2022,10,silverstone,hamilton,mercedes,5,5.0,1
2022,10,silverstone,leclerc,ferrari,3,3.0,0
2022,10,silverstone,alonso,alpine,7,7.0,0
2022,10,silverstone,norris,mclaren,6,6.0,0
2022,10,silverstone,max_verstappen,red_bull,2,2.0,0
2022,10,silverstone,mick_schumacher,haas,19,19.0,0
2022,10,silverstone,vettel,aston_martin,18,18.0,0
2022,10,silverstone,kevin_magnussen,haas,17,17.0,0
2022,10,silverstone,stroll,aston_martin,20,20.0,0
2022,10,silverstone,latifi,williams,10,10.0,0
2022,10,silverstone,ricciardo,mclaren,14,14.0,0
2022,10,silverstone,tsunoda,alphatauri,13,13.0,0
2022,10,silverstone,ocon,alpine,15,15.0,0
2022,10,silverstone,gasly,alphatauri,11,11.0,0
2022,10,silverstone,bottas,alfa,12,12.0,0
2022,10,silverstone,russell,mercedes,8,8.0,0
2022,10,silverstone,zhou,alfa,9,9.0,0
2022,10,silverstone,albon,williams,16,16.0,0
2022,11,red_bull_ring,leclerc,ferrari,2,2.0,1
2022,11,red_bull_ring,max_verstappen,red_bull,1,1.0,1
2022,11,red_bull_ring,hamilton,mercedes,8,9.0,1
2022,11,red_bull_ring,russell,mercedes,4,4.0,0
2022,11,red_bull_ring,ocon,alpine,6,5.0,0
2022,11,red_bull_ring,mick_schumacher,haas,9,7.0,0
2022,11,red_bull_ring,norris,mclaren,10,15.0,0
2022,11,red_bull_ring,kevin_magnussen,haas,7,6.0,0
2022,11,red_bull_ring,ricciardo,mclaren,11,16.0,0
2022,11,red_bull_ring,alonso,alpine,19,8.0,0
2022,11,red_bull_ring,albon,williams,15,11.0,0
2022,11,red_bull_ring,stroll,aston_martin,12,17.0,0
2022,11,red_bull_ring,zhou,alfa,13,18.0,0
2022,11,red_bull_ring,gasly,alphatauri,14,10.0,0
2022,11,red_bull_ring,tsunoda,alphatauri,16,14.0,0
2022,11,red_bull_ring,vettel,aston_martin,18,20.0,0
2022,11,red_bull_ring,sainz,ferrari,3,3.0,0
2022,11,red_bull_ring,latifi,williams,17,19.0,0
2022,11,red_bull_ring,perez,red_bull,5,13.0,0
2022,12,ricard,max_verstappen,red_bull,2,2.0,1
2022,12,ricard,hamilton,mercedes,4,4.0,1
2022,12,ricard,russell,mercedes,6,6.0,1
2022,12,ricard,perez,red_bull,3,3.0,0
2022,12,ricard,sainz,ferrari,19,9.0,0
2022,12,ricard,alonso,alpine,7,7.0,0
2022,12,ricard,norris,mclaren,5,5.0,0
2022,12,ricard,ocon,alpine,10,12.0,0
2022,12,ricard,ricciardo,mclaren,9,11.0,0
2022,12,ricard,stroll,aston_martin,15,17.0,0
2022,12,ricard,vettel,aston_martin,12,14.0,0
2022,12,ricard,gasly,alphatauri,14,16.0,0
2022,12,ricard,albon,williams,13,15.0,0
2022,12,ricard,bottas,alfa,11,13.0,0
2022,12,ricard,mick_schumacher,haas,17,19.0,0
2022,12,ricard,zhou,alfa,16,18.0,0
2022,12,ricard,latifi,williams,18,20.0,0
2022,12,ricard,kevin_magnussen,haas,20,10.0,0
2022,12,ricard,leclerc,ferrari,1,1.0,0
2022,12,ricard,tsunoda,alphatauri,8,8.0,0
2022,13,hungaroring,max_verstappen,red_bull,10,10.0,1
2022,13,hungaroring,hamilton,mercedes,7,7.0,1
2022,13,hungaroring,russell,mercedes,1,1.0,1
2022,13,hungaroring,sainz,ferrari,2,2.0,0
2022,13,hungaroring,perez,red_bull,11,11.0,0
2022,13,hungaroring,leclerc,ferrari,3,3.0,0
2022,13,hungaroring,norris,mclaren,4,4.0,0
2022,13,hungaroring,alonso,alpine,6,6.0,0
2022,13,hungaroring,ocon,alpine,5,5.0,0
2022,13,hungaroring,vettel,aston_martin,18,18.0,0
2022,13,hungaroring,stroll,aston_martin,14,14.0,0
2022,13,hungaroring,zhou,alfa,12,12.0,0
2022,13,hungaroring,mick_schumacher,haas,15,15.0,0
2022,13,hungaroring,ricciardo,mclaren,9,9.0,0
2022,13,hungaroring,kevin_magnussen,haas,13,13.0,0
2022,13,hungaroring,albon,williams,17,17.0,0
2022,13,hungaroring,latifi,williams,19,20.0,0
2022,13,hungaroring,tsunoda,alphatauri,16,16.0,0
2022,13,hungaroring,bottas,alfa,8,8.0,0
2022,14,spa,max_verstappen,red_bull,14,1.0,1
2022,14,spa,perez,red_bull,2,3.0,1
2022,14,spa,sainz,ferrari,1,2.0,1
2022,14,spa,russell,mercedes,5,8.0,0
2022,14,spa,alonso,alpine,3,6.0,0
2022,14,spa,leclerc,ferrari,15,4.0,0
2022,14,spa,ocon,alpine,16,5.0,0
2022,14,spa,vettel,aston_martin,10,16.0,0
2022,14,spa,albon,williams,6,9.0,0
2022,14,spa,stroll,aston_martin,9,14.0,0
2022,14,spa,norris,mclaren,17,10.0,0
2022,14,spa,zhou,alfa,18,13.0,0
2022,14,spa,ricciardo,mclaren,7,11.0,0
2022,14,spa,kevin_magnussen,haas,12,18.0,0
2022,14,spa,mick_schumacher,haas,19,15.0,0
2022,14,spa,latifi,williams,11,17.0,0
2022,14,spa,bottas,alfa,13,20.0,0
2022,14,spa,hamilton,mercedes,4,7.0,0
2022,15,zandvoort,max_verstappen,red_bull,1,1.0,1
2022,15,zandvoort,russell,mercedes,6,6.0,1
2022,15,zandvoort,leclerc,ferrari,2,2.0,1
2022,15,zandvoort,hamilton,mercedes,4,4.0,0
2022,15,zandvoort,perez,red_bull,5,5.0,0
2022,15,zandvoort,alonso,alpine,13,13.0,0
2022,15,zandvoort,norris,mclaren,7,7.0,0
2022,15,zandvoort,sainz,ferrari,3,3.0,0
2022,15,zandvoort,ocon,alpine,12,12.0,0
2022,15,zandvoort,stroll,aston_martin,10,10.0,0
2022,15,zandvoort,gasly,alphatauri,11,11.0,0
2022,15,zandvoort,albon,williams,15,15.0,0
2022,15,zandvoort,mick_schumacher,haas,8,8.0,0
2022,15,zandvoort,vettel,aston_martin,19,19.0,0
2022,15,zandvoort,kevin_magnussen,haas,18,18.0,0
2022,15,zandvoort,zhou,alfa,14,14.0,0
2022,15,zandvoort,ricciardo,mclaren,17,17.0,0
2022,15,zandvoort,latifi,williams,20,20.0,0
2022,15,zandvoort,bottas,alfa,16,16.0,0
2022,15,zandvoort,tsunoda,alphatauri,9,9.0,0
2022,16,monza,max_verstappen,red_bull,7,2.0,1
2022,16,monza,leclerc,ferrari,1,1.0,1
2022,16,monza,russell,mercedes,2,6.0,1
2022,16,monza,sainz,ferrari,18,3.0,0
2022,16,monza,hamilton,mercedes,19,5.0,0
2022,16,monza,perez,red_bull,13,4.0,0
2022,16,monza,norris,mclaren,3,7.0,0
2022,16,monza,gasly,alphatauri,5,9.0,0
2022,16,monza,de_vries,williams,8,13.0,0
2022,16,monza,zhou,alfa,9,14.0,0
2022,16,monza,ocon,alpine,14,11.0,0
2022,16,monza,mick_schumacher,haas,17,20.0,0
2022,16,monza,bottas,alfa,15,12.0,0
2022,16,monza,tsunoda,alphatauri,20,15.0,0
2022,16,monza,latifi,williams,10,16.0,0
2022,16,monza,kevin_magnussen,haas,16,19.0,0
2022,16,monza,ricciardo,mclaren,4,8.0,0
2022,16,monza,stroll,aston_martin,12,18.0,0
2022,16,monza,alonso,alpine,6,10.0,0
2022,16,monza,vettel,aston_martin,11,17.0,0
2022,17,marina_bay,perez,red_bull,2,2.0,1
2022,17,marina_bay,leclerc,ferrari,1,1.0,1
2022,17,marina_bay,sainz,ferrari,4,4.0,1
2022,17,marina_bay,norris,mclaren,6,6.0,0
2022,17,marina_bay,ricciardo,mclaren,16,17.0,0
2022,17,marina_bay,stroll,aston_martin,11,12.0,0
2022,17,marina_bay,max_verstappen,red_bull,8,8.0,0
2022,17,marina_bay,vettel,aston_martin,13,14.0,0
2022,17,marina_bay,hamilton,mercedes,3,3.0,0
2022,17,marina_bay,gasly,alphatauri,7,7.0,0
2022,17,marina_bay,bottas,alfa,15,16.0,0
2022,17,marina_bay,kevin_magnussen,haas,9,9.0,0
2022,17,marina_bay,mick_schumacher,haas,12,13.0,0
2022,17,marina_bay,tsunoda,alphatauri,10,10.0,0
2022,17,marina_bay,ocon,alpine,17,18.0,0
2022,17,marina_bay,albon,williams,18,19.0,0
2022,17,marina_bay,alonso,alpine,5,5.0,0
2022,17,marina_bay,latifi,williams,19,20.0,0
2022,17,marina_bay,zhou,alfa,14,15.0,0
2022,18,suzuka,max_verstappen,red_bull,1,1.0,1
2022,18,suzuka,perez,red_bull,4,4.0,1
2022,18,suzuka,leclerc,ferrari,2,2.0,1
2022,18,suzuka,ocon,alpine,5,5.0,0
2022,18,suzuka,hamilton,mercedes,6,6.0,0
2022,18,suzuka,vettel,aston_martin,9,9.0,0
2022,18,suzuka,alonso,alpine,7,7.0,0
2022,18,suzuka,russell,mercedes,8,8.0,0
2022,18,suzuka,latifi,williams,20,20.0,0
2022,18,suzuka,norris,mclaren,10,10.0,0
2022,18,suzuka,ricciardo,mclaren,11,11.0,0
2022,18,suzuka,stroll,aston_martin,19,19.0,0
2022,18,suzuka,tsunoda,alphatauri,13,13.0,0
2022,18,suzuka,kevin_magnussen,haas,18,18.0,0
2022,18,suzuka,bottas,alfa,12,12.0,0
2022,18,suzuka,zhou,alfa,14,14.0,0
2022,18,suzuka,mick_schumacher,haas,15,15.0,0
2022,18,suzuka,gasly,alphatauri,17,17.0,0
2022,18,suzuka,sainz,ferrari,3,3.0,0
2022,18,suzuka,albon,williams,16,16.0,0
2022,19,americas,max_verstappen,red_bull,2,3.0,1
2022,19,americas,hamilton,mercedes,3,5.0,1
2022,19,americas,leclerc,ferrari,12,2.0,1
2022,19,americas,perez,red_bull,9,4.0,0
2022,19,americas,russell,mercedes,4,6.0,0
2022,19,americas,norris,mclaren,6,8.0,0
2022,19,americas,alonso,alpine,14,9.0,0
2022,19,americas,vettel,aston_martin,10,12.0,0
2022,19,americas,kevin_magnussen,haas,13,16.0,0
2022,19,americas,tsunoda,alphatauri,19,15.0,0
2022,19,americas,zhou,alfa,18,14.0,0
2022,19,americas,albon,williams,8,11.0,0
2022,19,americas,gasly,alphatauri,11,13.0,0
2022,19,americas,mick_schumacher,haas,16,19.0,0
2022,19,americas,ricciardo,mclaren,15,17.0,0
2022,19,americas,latifi,williams,17,20.0,0
2022,19,americas,stroll,aston_martin,5,7.0,0
2022,19,americas,bottas,alfa,7,10.0,0
2022,19,americas,sainz,ferrari,1,1.0,0
2022,20,rodriguez,max_verstappen,red_bull,1,1.0,1
2022,20,rodriguez,hamilton,mercedes,3,3.0,1
2022,20,rodriguez,perez,red_bull,4,4.0,1
2022,20,rodriguez,russell,mercedes,2,2.0,0
2022,20,rodriguez,sainz,ferrari,5,5.0,0
2022,20,rodriguez,leclerc,ferrari,7,7.0,0
2022,20,rodriguez,ricciardo,mclaren,11,11.0,0
2022,20,rodriguez,ocon,alpine,10,10.0,0
2022,20,rodriguez,norris,mclaren,8,8.0,0
2022,20,rodriguez,bottas,alfa,6,6.0,0
2022,20,rodriguez,gasly,alphatauri,14,14.0,0
2022,20,rodriguez,albon,williams,17,19.0,0
2022,20,rodriguez,zhou,alfa,12,12.0,0
2022,20,rodriguez,vettel,aston_martin,16,17.0,0
2022,20,rodriguez,stroll,aston_martin,20,18.0,0
2022,20,rodriguez,mick_schumacher,haas,15,16.0,0
2022,20,rodriguez,kevin_magnussen,haas,19,15.0,0
2022,20,rodriguez,latifi,williams,18,20.0,0
2022,20,rodriguez,alonso,alpine,9,9.0,0
2022,20,rodriguez,tsunoda,alphatauri,13,13.0,0
2022,21,interlagos,russell,mercedes,1,3.0,1
2022,21,interlagos,hamilton,mercedes,2,8.0,1
2022,21,interlagos,sainz,ferrari,7,5.0,1
2022,21,interlagos,leclerc,ferrari,5,10.0,0
2022,21,interlagos,alonso,alpine,17,7.0,0
2022,21,interlagos,max_verstappen,red_bull,3,2.0,0
2022,21,interlagos,perez,red_bull,4,9.0,0
2022,21,interlagos,ocon,alpine,16,6.0,0
2022,21,interlagos,bottas,alfa,14,18.0,0
2022,21,interlagos,stroll,aston_martin,15,15.0,0
2022,21,interlagos,vettel,aston_martin,9,13.0,0
2022,21,interlagos,zhou,alfa,13,17.0,0
2022,21,interlagos,mick_schumacher,haas,12,20.0,0
2022,21,interlagos,gasly,alphatauri,10,12.0,0
2022,21,interlagos,albon,williams,19,11.0,0
2022,21,interlagos,latifi,williams,18,16.0,0
2022,21,interlagos,norris,mclaren,6,4.0,0
2022,21,interlagos,kevin_magnussen,haas,8,1.0,0
2022,21,interlagos,ricciardo,mclaren,11,14.0,0
2022,22,yas_marina,max_verstappen,red_bull,1,1.0,1
2022,22,yas_marina,leclerc,ferrari,3,3.0,1
2022,22,yas_marina,perez,red_bull,2,2.0,1
2022,22,yas_marina,sainz,ferrari,4,4.0,0
2022,22,yas_marina,russell,mercedes,6,6.0,0
2022,22,yas_marina,norris,mclaren,7,7.0,0
2022,22,yas_marina,ocon,alpine,8,8.0,0
2022,22,yas_marina,stroll,aston_martin,14,14.0,0
2022,22,yas_marina,ricciardo,mclaren,13,10.0,0
2022,22,yas_marina,vettel,aston_martin,9,9.0,0
2022,22,yas_marina,tsunoda,alphatauri,11,12.0,0
2022,22,yas_marina,zhou,alfa,15,15.0,0
2022,22,yas_marina,albon,williams,19,19.0,0
2022,22,yas_marina,gasly,alphatauri,17,17.0,0
2022,22,yas_marina,bottas,alfa,18,18.0,0
2022,22,yas_marina,mick_schumacher,haas,12,13.0,0
2022,22,yas_marina,kevin_magnussen,haas,16,16.0,0
2022,22,yas_marina,hamilton,mercedes,5,5.0,0
2022,22,yas_marina,latifi,williams,20,20.0,0
2022,22,yas_marina,alonso,alpine,10,11.0,0
2023,1,bahrain,max_verstappen,red_bull,1,1.0,1
2023,1,bahrain,perez,red_bull,2,2.0,1
2023,1,bahrain,alonso,aston_martin,5,5.0,1
2023,1,bahrain,sainz,ferrari,4,4.0,0
2023,1,bahrain,hamilton,mercedes,7,7.0,0
2023,1,bahrain,stroll,aston_martin,8,8.0,0
2023,1,bahrain,russell,mercedes,6,6.0,0
2023,1,bahrain,bottas,alfa,12,12.0,0
2023,1,bahrain,gasly,alpine,20,20.0,0
2023,1,bahrain,albon,williams,15,15.0,0
2023,1,bahrain,tsunoda,alphatauri,14,14.0,0
2023,1,bahrain,sargeant,williams,16,16.0,0
2023,1,bahrain,kevin_magnussen,haas,17,17.0,0
2023,1,bahrain,de_vries,alphatauri,19,19.0,0
2023,1,bahrain,hulkenberg,haas,10,10.0,0
2023,1,bahrain,zhou,alfa,13,13.0,0
2023,1,bahrain,norris,mclaren,11,11.0,0
2023,1,bahrain,ocon,alpine,9,9.0,0
2023,1,bahrain,leclerc,ferrari,3,3.0,0
2023,1,bahrain,piastri,mclaren,18,18.0,0
